source_file,source_line,scope,variable_name,is_used
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,56,function:encode_image_base64,base64_string,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,76,function:decode_image_base64,base64_string,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,79,function:decode_image_base64,image_bytes,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,82,function:decode_image_base64,pil_image,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,85,function:decode_image_base64,image_array,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,89,function:decode_image_base64,image_array,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,91,function:decode_image_base64,image_array,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,120,function:resize_image,scale,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,121,function:resize_image,new_width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,122,function:resize_image,new_height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,124,function:resize_image,new_width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,125,function:resize_image,new_height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,129,function:resize_image,interpolation,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,131,function:resize_image,interpolation,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,133,function:resize_image,resized,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,154,function:crop_image,x1,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,155,function:crop_image,y1,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,156,function:crop_image,x2,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,157,function:crop_image,y2,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,162,function:crop_image,cropped,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,188,function:draw_bboxes,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,191,function:draw_bboxes,default_colors,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,203,function:draw_bboxes,color,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,205,function:draw_bboxes,color,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,214,function:draw_bboxes,label,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,257,function:calculate_image_hash,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,259,function:calculate_image_hash,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,262,function:calculate_image_hash,resized,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,265,function:calculate_image_hash,mean,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,268,function:calculate_image_hash,diff,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,271,function:calculate_image_hash,hash_bytes,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,272,function:calculate_image_hash,hash_hex,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,291,function:images_are_similar,hash1,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,292,function:images_are_similar,hash2,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,295,function:images_are_similar,hash1_bits,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,296,function:images_are_similar,hash2_bits,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,298,function:images_are_similar,hamming_distance,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,301,function:images_are_similar,similarity,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,316,function:calculate_md5_hash,image_bytes,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,317,function:calculate_md5_hash,md5_hash,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,344,function:pad_image,pad_left,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,345,function:pad_image,pad_right,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,346,function:pad_image,pad_top,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,347,function:pad_image,pad_bottom,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,352,function:pad_image,padded,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,363,function:pad_image,padded,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,413,function:concatenate_images,max_height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,416,function:concatenate_images,resized,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,419,function:concatenate_images,scale,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,420,function:concatenate_images,new_width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,421,function:concatenate_images,img_resized,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,427,function:concatenate_images,total_width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,432,function:concatenate_images,canvas,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,438,function:concatenate_images,canvas,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,443,function:concatenate_images,x_offset,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,452,function:concatenate_images,max_width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,455,function:concatenate_images,resized,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,458,function:concatenate_images,scale,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,459,function:concatenate_images,new_height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,460,function:concatenate_images,img_resized,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,466,function:concatenate_images,total_height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,471,function:concatenate_images,canvas,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,477,function:concatenate_images,canvas,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,482,function:concatenate_images,y_offset,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,71,function:convert_pdf_points_to_pixels,scale,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,135,function:calculate_bbox_area,width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,136,function:calculate_bbox_area,height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,167,function:bbox_iou,x0_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,168,function:bbox_iou,y0_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,169,function:bbox_iou,x1_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,170,function:bbox_iou,y1_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,173,function:bbox_iou,inter_width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,174,function:bbox_iou,inter_height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,175,function:bbox_iou,intersection_area,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,178,function:bbox_iou,area1,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,179,function:bbox_iou,area2,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\pdf_utils.py,180,function:bbox_iou,union_area,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,13,module,UNIT_CONVERSIONS,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,34,module,TECHNICAL_SYMBOLS,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,63,function:normalize_whitespace,normalized,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,81,function:remove_special_characters,pattern,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,84,function:remove_special_characters,pattern,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,86,function:remove_special_characters,cleaned,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,103,function:extract_numbers,pattern,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,104,function:extract_numbers,matches,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,106,function:extract_numbers,numbers,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,110,function:extract_numbers,normalized,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,129,function:detect_measurement_unit,text_lower,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,134,function:detect_measurement_unit,pattern,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,156,function:convert_unit,from_unit_lower,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,157,function:convert_unit,to_unit_lower,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\text_utils.py,166,function:convert_unit,length_units,True
